Campaign;Campaign ID;Campaign type;Currency code;Audience segment;Clicks;Impr.;Cost
McDonald's McDelivery May - June AO 2025 (YT) - CPV;22503135265;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;46;26,816;83.96
McDonald's Mixology July 2025 (YT) - Bumper;22765251787;In-stream video;EUR;Food & Drink › Food › Fast Food Meals;46;42,049;40.86
McDonald's Mixology July 2025 (YT) - Bumper;22765251787;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;46;52,670;48.49
Zott Jogobella Sept - Oct 2025 (YT) - TrueView - CPV;23005394785;In-stream video;EUR;Beauty & Wellness › Beauty Mavens;46;300,301;738.04
Zott Protein Sep - Oct 2025 (YT) - TrueView - CPV;23008688560;In-stream video;EUR;Beauty & Wellness › Beauty Mavens;46;241,843;667
DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 15.10-15.12.2025.;23142265886;Demand Gen;EUR;Facial Hair Grooming;46;3,698;9
McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - Bumper;23151658453;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;46;66,398;94.7
McDonald's 1+1 January 2025 (YT) - CPV;22101473486;In-stream video;EUR;Food & Dining › Frequently Dines Out;45;38,710;89.31
McDonald's Grimace May - July 2025 (YT) - CPV;22728306162;In-stream video;EUR;Food & Dining › Foodies;45;38,392;118.37
McDonald's Mixology July 2025 (YT) - CPV;22761591506;In-stream video;EUR;Food & Drink › Food › Fast Food Meals;45;19,631;47.65
McDonald's HM Lil McD's July 2025 (YT) - Bumper;22775346894;In-stream video;EUR;Food & Dining;45;40,281;56.96
McDonald's McCrispy AO Aug - Sep 2025 (YT) - CPV;22886402763;In-stream video;EUR;Food & Dining › Frequently Dines Out;45;14,673;64.34
McDonald's Snack Menu Sep - Oct 2025 (YT) - CPV;23000376953;In-stream video;EUR;Food & Dining › Fast Food Cravers;45;12,554;67.95
McDonald's McDelivery AO Nov 2025 (YT) - Bumper;23199593493;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;45;84,139;111.46
DG_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_DG_14.11.-31.12.2025.;23283832784;Demand Gen;EUR;Shaving Supplies;45;5,771;13.58
Zott Protein Jan - Mar 2025 (YT) - Bumper - CPM;22109070190;In-stream video;EUR;Sports & Fitness › Fitness Products & Services;44;27,970;17.57
McDonald's Happy Meal May-Jun 2025 (YT) -Bumper;22574478389;In-stream video;EUR;Food & Drink › Food › Fast Food Meals;44;37,521;39.35
McDonald's McDelivery July - September 2025 (YT) - CPV;22732857306;In-stream video;EUR;Food & Dining › Frequently Dines Out;44;27,932;81.86
McDonald's HM TMNT x Sanrio August 2025 (YT) - Bumper;22866665976;In-stream video;EUR;Food & Drink;44;42,552;35.68
McDonald's Maestro IV Sep - Oct 2025 (YT) - Bumper;22972236465;In-stream video;EUR;Food & Dining;44;70,384;70.8
VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Teens_5.9.-15.10.2025.;22980662139;In-stream video;EUR;Media & Entertainment › Gamers › Sports Game Fans;44;26,296;30.89
McDonald's MOP Sep - Nov 2025 (YT) - CPV;23038260706;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;44;43,711;133.76
McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV;23084947105;In-stream video;EUR;Food & Dining › Frequently Dines Out;44;18,859;70.98
McDonald's 1+1 Feb-Mar 2025 (YT) - CPV;22200515907;In-stream video;EUR;Food & Dining › Foodies;43;51,844;147.92
McDonald's Trust I May 2025 (YT) - Bumper;22518745594;In-stream video;EUR;Shoppers;43;132,295;82.35
McDonald's Happy Meal May-Jun 2025 (YT) -CPV;22578284536;In-stream video;EUR;Food & Drink › Food › Fast Food Meals;43;31,095;92.31
VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Parents_5.9.-15.10.2025.;22980662127;In-stream video;EUR;Lifestyles & Hobbies › Family-Focused;43;21,625;21.66
DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 15.10-15.12.2025.;23142265886;Demand Gen;EUR;Luxury Vacations;43;2,920;5.09
Awareness_CPM_Croatia_YouTube_Hidra_EquityI-YT-April-July2025;22418606613;In-stream video;EUR;Sports & Fitness › Health & Fitness Buffs;42;33,879;39.13
McDonald's Trust I May 2025 (YT) - CPV;22515310217;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;42;31,263;102.28
McDonald's 1+1 May-Aug 2025 (YT) - CPV;22577682633;In-stream video;EUR;Food & Dining › Frequently Dines Out;42;42,263;126.53
Nissan QQ June 2025 (DN) - CPM;22641575224;Display;EUR;Nissan Qashqai;42;64,938;12.9
JGL Muzej farmacije TUR Jul - Aug 2025 (DG) - CPC;22738852523;Demand Gen;EUR;JGL Muzej;42;3,065;1.88
Zott Jogobella Sept - Oct 2025 (YT) - TrueView - CPV;23005394785;In-stream video;EUR;People not in audiences;42;75,237;148.07
McDonald's Trust II October 2025 (YT) - CPV;23084692750;In-stream video;EUR;All Users of McDonald's - GA4;42;7,932;35.85
McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - CPV;23151653998;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;42;15,408;71.44
DG_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;23172997630;Demand Gen;EUR;Beauty & Personal Care › Skin Care Products;42;2,002;9.32
DIS_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_GDN_14.11.-31.12.2025.;23283860303;Display;EUR;Travel › Travel Buffs › Luxury Travellers;42;2,846;2.78
VID_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;22419253848;In-stream video;EUR;Beauty & Wellness › Beauty Mavens;41;137,195;106.38
Zott Protein Apr - Jun 2025 (YT) - Bumper - CPM;22432580057;In-stream video;EUR;Beauty & Wellness › Beauty Mavens;41;150,192;210.21
Nissan All range Apr - May 2025 (DN) - CPM;22441690734;Display;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (New);41;72,347;15.81
McDonald's McDelivery Wolt Apr - May 2025 (YT) - CPV;22442535963;In-stream video;EUR;All Users of McDonald's - GA4;41;5,683;10.22
McDonald's Happy Meal May-Jun 2025 (YT) -Bumper;22574478389;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;41;52,573;55.86
McDonald's 1+1 May-Aug 2025 (YT) - CPV;22577682633;In-stream video;EUR;Food & Dining › Fast Food Cravers;41;27,004;76.45
Nissan QQ June 2025 (DN) - CPM;22641575224;Display;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Crossovers › Crossovers (New);41;65,366;14.64
McDonald's Pistachio Desert II June - August 2025 (YT) - Bumper;22710122542;In-stream video;EUR;Food & Dining › Foodies;41;53,971;69.86
McDonald's MOP Aug - Sep 2025 (YT) - CPV;22969983779;In-stream video;EUR;All Users of McDonald's - GA4;41;18,441;60.81
McDonald's Snack Menu Sep - Oct 2025 (YT) - CPV;23000376953;In-stream video;EUR;All Users of McDonald's - GA4;41;7,453;39.46
McDonald's Breakfast AO Sep - Dec 2025 (YT) - Bumper;23051177880;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;41;104,889;119.7
DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 15.10-15.12.2025.;23142265886;Demand Gen;EUR;Facial Hair Removal;41;2,692;4.01
DG_OMD_BA-BS_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_DG_Consideration_1.11.-15.12.2025.;23214457857;Demand Gen;EUR;Shoppers › Luxury Shoppers;41;2,853;32.88
DG_OMD_BA-BS_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_DG_Consideration_1.11.-15.12.2025.;23214457857;Demand Gen;EUR;Shaving Supplies;41;1,737;3.37
Zott Protein Jan - Mar 2025 (YT) - Trueview - CPV;22109053123;In-stream video;EUR;Sports & Fitness › Fitness Products & Services;40;43,375;59.87
Zott Jogobella Jan - Feb 2025 (YT) - Bumper - CPM;22123497963;In-stream video;EUR;People not in audiences;40;22,906;18.95
DG_OMD_HR-HR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22299667824;Demand Gen;EUR;Hair Styling Products;40;2,299;1.04
Nissan QQ March 2025 (DN) - CPM;22317443434;Display;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Crossovers;40;62,376;13.82
Zott Protein Apr - Jun 2025 (YT) - Bumper - CPM;22432580057;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;40;36,527;47.41
McDonald's 1+1 Apr-May 2025 (YT) - Bumper;22491848552;In-stream video;EUR;Fast Food - Custom Audience;40;44,622;29.01
McDonald's Srijeda koja vrijedi više AO May-Jun 2025 (YT) - CPV;22540452712;In-stream video;EUR;Food & Dining › Frequently Dines Out;40;21,939;81.35
McDonald's Srijeda koja vrijedi više AO June - September 2025 (YT) - Bumper;22684499418;In-stream video;EUR;Fast Food - Custom Audience;40;177,925;80.14
McDonald's McCrispy AO Aug - Sep 2025 (YT) - Bumper;22892098685;In-stream video;EUR;Food & Dining;40;75,756;68.21
McDonald's Employer Image III Aug - Sep 2025 (YT) - CPV;22921320684;In-stream video;EUR;Food & Dining › Foodies;40;73,592;191.73
McDonald's Coffee AO Sep - Dec 2025 (YT) - Bumper;23061447079;In-stream video;EUR;Food & Dining › Fast Food Cravers;40;291,528;140.98
McDonald's McDelivery AO Sep - Oct 2025 (YT) - Bumper;23061820288;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;40;104,676;128.07
McDonald's McNuggets III Oct - Nov 2025 (YT) - Bumper;23128436618;In-stream video;EUR;Food & Drink;40;139,662;105.29
McDonald's HM Pokemon Jan Feb 2025 (YT) - Bumper;22165469401;In-stream video;EUR;Lifestyles & Hobbies › Family-Focused;39;35,755;20.49
Zott Jogobella Mar - Apr 2025 (YT) - Bumper - CPM;22364179833;In-stream video;EUR;People not in audiences;39;21,135;27.93
DG_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_CRM_Newsletter_27.5.-16.6.2025.;22605732707;Demand Gen;EUR;Shoppers › Value Shoppers;39;12,322;2.08
McDonald's Employer Image II May - June 2025 (YT) - CPV;22633085185;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;39;120,434;436.36
JGL Muzej farmacije TUR Jul - Aug 2025 (DG) - CPC;22738852523;Demand Gen;EUR;Travel › Travel Buffs › Luxury Travellers;39;593;1.09
McDonald's MOP Aug - Sep 2025 (YT) - CPV;22969983779;In-stream video;EUR;Food & Dining › Frequently Dines Out;39;17,076;70.36
Zott Jogobella Sept - Oct 2025 (YT) - TrueView - CPV;23005394785;In-stream video;EUR;Food & Dining;39;66,293;176.22
Zott Protein Sep - Oct 2025 (DN) - CPM;23008688608;Display;EUR;People not in audiences;39;120,259;40.11
VID_OMD_HR-HR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.;23232127383;In-stream video;EUR;Travel;39;38,675;48.35
McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - CPV;23240243956;In-stream video;EUR;Food & Drink › Food › Fast Food Meals;39;23,143;103.96
McDonald's Maestro I Feb-Mar 2025 (YT) - CPV;22221082960;In-stream video;EUR;Food & Dining › Fast Food Cravers;38;24,711;64.12
DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 16.6.-20.8.2025.;22679748705;Demand Gen;EUR;Luxury Vacations;38;1,951;0.63
McDonald's Maestro IV Sep - Oct 2025 (YT) - CPV;22982571265;In-stream video;EUR;Food & Dining › Fast Food Cravers;38;13,593;83.93
McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV;23128434905;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;38;16,806;78.07
McDonald's McDelivery Jan - Apr 2025 (YT) - Bumper;22129838083;In-stream video;EUR;Food & Drink;37;82,200;37.16
DIS_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;22259191387;Display;EUR;Shoppers › Value Shoppers;37;160,128;22.66
Zott Jogobella Mar - Apr 2025 (YT) - Bumper - CPM;22364179833;In-stream video;EUR;Food & Dining;37;47,021;66.22
Zott Protein Apr - Jun 2025 (YT) - Trueview - CPV;22432560440;In-stream video;EUR;Sports & Fitness › Fitness Products & Services;37;33,781;58.51
McDonald's McCrispy II April - May 2025 (YT) - CPV;22455842356;In-stream video;EUR;Food & Dining › Frequently Dines Out;37;34,177;115.36
McDonald's 1+1 Apr-May 2025 (YT) - Bumper;22491848552;In-stream video;EUR;Food & Dining;37;46,269;48.41
McDonald's Coffee Monday AO May - Jun 2025 (YT) - CPV;22615794446;In-stream video;EUR;Food & Dining › Fast Food Cravers;37;18,143;59.56
McDonald's HM Lil McD's July 2025 (YT) - CPV;22784870398;In-stream video;EUR;Food & Dining › Foodies;37;32,130;105.1
McDonald's Trust II October 2025 (YT) - CPV;23084692750;In-stream video;EUR;Food & Dining › Fast Food Cravers;37;14,778;69.83
DIS_OMD_BA-BS_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_Awareness_20.10.-31.12.2025.;23168792552;Display;EUR;Technology › Technophiles;37;34,264;4.95
DIS_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23172997432;Display;EUR;Shoppers › Shopping Enthusiasts;37;13,672;4.93
McDonald's Farmburger Oct - Nov 2025 (YT) - CPV;23201466461;In-stream video;EUR;Food & Drink › Food › Fast Food Meals;37;11,660;50.83
McDonald's Fries December 2025 (YT) - CPV;23315136637;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;37;62,663;202.1
McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper;22082586423;In-stream video;EUR;Fast Food - Custom Audience;36;74,707;25.9
McDonald's Maestro I Feb-Mar 2025 (YT) - Bumper;22217107820;In-stream video;EUR;Food & Dining › Foodies;36;73,707;60.18
McDonald's Breakfast Mushrooms May - Sep 2025. - CPV;22600788851;In-stream video;EUR;People not in audiences;36;62,371;227.97
VID_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_Campaign_SLO;22691380071;In-stream video;EUR;Sports & Fitness › Health & Fitness Buffs;36;49,882;59.17
VID_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_Campaign_CRO;22691381184;In-stream video;EUR;Beauty & Wellness;36;30,591;30.26
McDonald's McCrispy July 2025 (YT) - CPV;22738912700;In-stream video;EUR;Food & Dining › Fast Food Cravers;36;15,327;44.41
McDonald's McDelivery Jan - Apr 2025 (YT) - Bumper;22129838083;In-stream video;EUR;McDonald's 2025 - instalirane aplikacije za dostavu;35;37,764;18.36
McDonald's Maestro I Feb-Mar 2025 (YT) - CPV;22221082960;In-stream video;EUR;Food & Dining › Frequently Dines Out;35;27,654;75.47
Zott Protein Apr - Jun 2025 (YT) - Bumper - CPM;22432580057;In-stream video;EUR;Sports & Fitness › Fitness Products & Services;35;16,912;19.35
McDonald's Coffee July - September 2025 (YT) - CPV;22733053338;In-stream video;EUR;Food & Dining › Fast Food Cravers;35;16,877;48.75
McDonald's HM TMNT x Sanrio August 2025 (YT) - CPV;22872439121;In-stream video;EUR;Food & Dining › Foodies;35;28,331;65.43
McDonald's Coffee AO Sep - Dec 2025 (YT) - CPV;23057401193;In-stream video;EUR;Food & Dining › Fast Food Cravers;35;14,227;61.78
VID_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23136085091;In-stream video;EUR;Technology › Technophiles;35;91,681;110.44
McDonald's Fries December 2025 (YT) - CPV;23315136637;In-stream video;EUR;Food & Drink › Food › Fast Food Meals;35;39,756;114.73
McDonald's HM Pokemon Jan Feb 2025 (YT) - CPV;22155260349;In-stream video;EUR;All Users of McDonald's - GA4;34;9,707;24.41
McDonald's 1+1 Feb-Mar 2025 (YT) - CPV;22200515907;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;34;18,510;45.77
Nissan QQ March 2025 (DN) - CPM;22317443434;Display;EUR;Nissan Deals;34;54,751;12.11
McDonald's 1+1 May-Aug 2025 (YT) - Bumper;22577658432;In-stream video;EUR;Fast Food - Custom Audience;34;44,183;28.22
McDonald's Happy Meal May-Jun 2025 (YT) -CPV;22578284536;In-stream video;EUR;Food & Dining › Foodies;34;26,829;97.33
McDonald's Grimace Exclusive June 2025 (YT) - Bumper;22632976000;In-stream video;EUR;Food & Drink;34;75,413;41.7
McDonald's Maestro III June-August 2025 (YT) - CPV;22738216012;In-stream video;EUR;Food & Dining › Frequently Dines Out;34;24,291;68.1
Nissan QQ July 2025 (DN) - CPM;22763308746;Display;EUR;Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Nissan;34;40,256;8.62
VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_3.9.-5.10.;22983748780;In-stream video;EUR;Shoppers › Luxury Shoppers;34;48,791;34.52
McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV;23159917831;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;34;16,418;77.24
DIS_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23172997432;Display;EUR;News & Politics › Avid News Readers › Women's Media Fans;34;18,432;4.81
DG_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;23172997630;Demand Gen;EUR;News & Politics › Avid News Readers › Women's Media Fans;34;1,718;8.08
McDonald's McDelivery Jan - Apr 2025 (YT) - Bumper;22129838083;In-stream video;EUR;Shoppers;33;71,728;40.69
Zott Jogobella Mar - Apr 2025 (YT) - TrueView - CPV;22364175495;In-stream video;EUR;Clothing & Accessories › Activewear;33;63,547;131.57
Zott Monte May - Jul 2025 (YT) - TrueView - CPV;22548433632;In-stream video;EUR;Lifestyles & Hobbies › Family-Focused › Home educating parents;33;8,619;23.22
McDonald's Coffee Monday AO May - Jun 2025 (YT) - CPV;22615794446;In-stream video;EUR;Food & Dining › Coffee Shop Regulars;33;14,693;51.64
McDonald's Stripsi June - July 2025 (YT) - CPV;22739124367;In-stream video;EUR;Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out;33;14,212;11.77
McDonald's Opusteno Dopusteno II August 2025 (YT) - CPV;22895928142;In-stream video;EUR;All Users of McDonald's - GA4;33;22,003;53.87
McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV;23117039682;In-stream video;EUR;Food & Drink › Food & Grocery Delivery › Restaurant Delivery & Takeaway;33;13,527;76.19
VID_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;23163446124;In-stream video;EUR;People not in audiences;33;69,999;56.18
McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - CPV;23197204073;In-stream video;EUR;Food & Dining › Cooking Enthusiasts;33;34,065;160.13
McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - CPV;23197204073;In-stream video;EUR;McDonald's Aplikacija - 2024.;33;11,928;56.71
DIS_OMD_BA-BS_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_GDN_Awareness_1.11.-15.12.2025.;23214557439;Display;EUR;Travel › Travel Buffs › Luxury Travellers;33;43,454;7.35
McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - Bumper;23230869507;In-stream video;EUR;Food & Drink;33;144,778;95.25
McDonald's Employer Image IV Nov - Dec 2025 (Demand Gen) - CPC;23279927975;Demand Gen;EUR;Food & Dining › Frequently Dines Out › Diners by Meal › Frequently Eats Lunch Out;33;851;1.43
Nissan All range Feb 2025 (DN) - CPM;22176891264;Display;EUR;Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts;32;61,775;12.16
Awareness_CPM_Croatia_YouTube_Hidra_EquityI-YT-April-July2025;22418606613;In-stream video;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;32;25,809;32.39
Zott Protein Apr - Jun 2025 (DN) - CPM;22426125246;Display;EUR;People not in audiences;32;89,905;23.35
McDonald's McDelivery May - June AO 2025 (YT) - CPV;22503135265;In-stream video;EUR;Food & Drink › Food › Fast Food Meals;32;22,266;64.12
McDonald's Coffee Monday AO May - Jun 2025 (YT) - Bumper;22540460607;In-stream video;EUR;Food & Dining › Foodies;32;64,527;74.35
VID_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_Campaign_SLO;22691380071;In-stream video;EUR;Beauty & Wellness › Beauty Mavens;32;53,932;72.01
McDonald's IceCoffe June - August 2025 (YT) - Bumper;22738859515;In-stream video;EUR;Food & Dining › Foodies;32;86,342;93
McDonald's Maestro IV Sep - Oct 2025 (YT) - CPV;22982571265;In-stream video;EUR;All Users of McDonald's - GA4;32;8,104;48.3
McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - CPV;23197204073;In-stream video;EUR;Food & Drink › Food › Fast Food Meals;32;11,832;51.24
DIS_OMD_BA-BS_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_GDN_Consideration_1.11.-15.12.2025.;23223237310;Display;EUR;Lifestyles & Hobbies › Outdoor enthusiasts;32;2,416;1.05
McDonald's Sirious Winter December 2025 (YT) - CPV;23339715288;In-stream video;EUR;All Users of McDonald's - GA4;32;25,907;86.99
VID_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler 15.04.-15.06.2025.;22519829013;In-stream video;EUR;Lifestyles & Hobbies › Family-Focused;31;21,355;12.81
